date,hour,holiday,workingday,weekday,weather_type,temp,ftemp,humidity,wind_speed,casual,subscribed,usage
2011-08-27,8,0,0,6,2,0.7,0.6667,0.84,0.2537,56,186,242
2011-08-27,9,0,0,6,2,0.7,-,0.84,0.4179,112,384,496
2011-08-27,10,0,0,6,2,0.7,-,0.79,0.4627,204,462,666
2011-08-27,11,0,0,6,3,0.66,0.5909,0.89,0.4179,60,219,279
2011-08-27,12,0,0,6,3,0.66,0.6061,0.83,0.4925,44,195,239
2011-08-27,13,0,0,6,3,0.66,0.6061,0.83,0.3881,40,99,139
2011-08-27,14,0,0,6,3,0.64,0.5758,0.89,0.5522,16,57,73
2011-08-27,15,0,0,6,3,0.64,-,0.89,0.5522,8,84,92
2011-08-27,16,0,0,6,3,0.64,0.5758,0.89,0.5224,40,42,82
2011-08-27,17,0,0,6,3,0.64,0.5758,0.89,0.8358,8,42,50
2011-08-28,7,0,0,0,3,0.62,-,0.83,0.3582,0,3,3
2011-08-28,8,0,0,0,3,0.62,0.5758,0.83,0.4179,8,18,26
2011-08-28,9,0,0,0,1,0.66,0.6212,0.74,0.4179,28,138,166
2011-08-28,10,0,0,0,1,0.7,0.6515,0.61,0.6119,108,345,453
2011-08-28,11,0,0,0,1,0.7,0.6515,0.58,0.3881,236,534,770
2011-08-28,12,0,0,0,1,0.74,-,0.51,0.3881,352,654,1006
2011-08-28,13,0,0,0,1,0.76,0.6818,0.45,0.3582,516,906,1422
2011-08-28,14,0,0,0,1,0.78,0.6970000000000001,0.43,0.4179,628,870,1498
2011-08-28,15,0,0,0,1,0.78,-,0.43,0.3582,620,942,1562
2011-08-28,16,0,0,0,1,0.8,0.7121,0.36,0.3881,784,885,1669
2011-08-28,17,0,0,0,1,0.76,0.6818,0.4,0.2985,580,759,1339
2011-08-28,18,0,0,0,1,0.74,0.6667,0.42,0.2239,580,771,1351
2011-08-28,19,0,0,0,1,0.72,0.6667,0.48,0.1045,560,741,1301
2011-08-28,20,0,0,0,1,0.72,0.6515,0.45,0.1045,256,450,706
2011-08-28,21,0,0,0,1,0.66,-,0.61,0.1343,240,378,618
2011-08-28,22,0,0,0,1,0.64,-,0.69,0.1045,100,219,319
2011-08-28,23,0,0,0,1,0.62,0.5909,0.73,0.1045,64,144,208
2011-08-29,0,0,1,1,1,0.62,0.5909,0.73,0.1045,52,63,115
2011-08-29,1,0,1,1,1,0.6,0.5909,0.69,0.1045,20,45,65
2011-08-29,2,0,1,1,1,0.6,0.5909,0.69,0.19399999999999998,32,15,47
2011-08-29,3,0,1,1,1,0.6,0.5909,0.69,0.1045,4,15,19
2011-08-29,4,0,1,1,1,0.56,-,0.68,0.1343,0,9,9
2011-08-29,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,51,51
2011-08-29,6,0,1,1,1,0.56,0.5303,0.73,0.1343,12,297,309
2011-08-29,7,0,1,1,1,0.6,0.6061,0.6,0.2239,44,819,863
2011-08-29,8,0,1,1,1,0.62,0.6212,0.57,0.2537,80,1152,1232
2011-08-29,9,0,1,1,1,0.62,0.6212,0.53,0.2537,88,498,586
2011-08-29,10,0,1,1,1,0.66,0.6212,0.47,0.2239,168,219,387
2011-08-29,11,0,1,1,1,0.66,0.6212,0.47,0.1642,152,300,452
2011-08-29,12,0,1,1,2,0.68,0.6364,0.44,0.1642,192,477,669
2011-08-29,13,0,1,1,2,0.7,0.6364,0.39,0.0,192,510,702
2011-08-29,14,0,1,1,1,0.7,0.6364,0.42,0.0,220,381,601
2011-08-29,15,0,1,1,1,0.7,-,0.42,0.1642,224,492,716
2011-08-29,16,0,1,1,1,0.72,0.6515,0.42,0.1642,224,678,902
2011-08-29,17,0,1,1,2,0.7,-,0.47,0.2239,268,1572,1840
2011-08-29,18,0,1,1,1,0.66,0.6212,0.47,0.2537,240,1461,1701
2011-08-29,19,0,1,1,1,0.66,-,0.47,0.2537,200,951,1151
2011-08-29,20,0,1,1,1,0.64,0.6212,0.53,0.1642,200,681,881
2011-08-29,21,0,1,1,1,0.64,-,0.53,0.19399999999999998,136,504,640
2011-08-29,22,0,1,1,1,0.62,0.6212,0.57,0.1343,92,357,449
2011-08-29,23,0,1,1,1,0.6,0.6061,0.6,0.0896,76,168,244
2011-09-03,0,0,0,6,2,0.64,0.6061,0.73,0.1045,88,195,283
2011-09-03,1,0,0,6,2,0.64,0.6061,0.69,0.2537,68,171,239
2011-09-03,2,0,0,6,2,0.64,-,0.69,0.2239,60,78,138
2011-09-03,3,0,0,6,1,0.62,-,0.73,0.1642,68,54,122
2011-09-03,4,0,0,6,1,0.62,0.5909,0.73,0.1642,12,12,24
2011-09-03,5,0,0,6,1,0.62,0.6061,0.69,0.19399999999999998,12,27,39
2011-09-03,6,0,0,6,1,0.62,-,0.73,0.1642,16,57,73
2011-09-03,7,0,0,6,1,0.62,-,0.73,0.19399999999999998,20,99,119
2011-09-03,8,0,0,6,1,0.64,0.6061,0.69,0.1642,96,195,291
2011-09-03,9,0,0,6,2,0.66,0.6212,0.69,0.2537,332,354,686
2011-09-03,10,0,0,6,3,0.66,0.6212,0.65,0.2537,360,504,864
2011-09-03,11,0,0,6,3,0.66,-,0.69,0.2836,264,384,648
2011-09-03,12,0,0,6,1,0.7,0.6515,0.61,0.2239,388,480,868
2011-09-03,13,0,0,6,1,0.7,0.6515,0.65,0.2239,612,600,1212
2011-09-03,14,0,0,6,2,0.72,-,0.66,0.1642,816,528,1344
2011-09-03,15,0,0,6,1,0.72,0.6818,0.7,0.1642,748,603,1351
2011-09-03,16,0,0,6,1,0.72,-,0.7,0.19399999999999998,744,564,1308
2011-09-03,17,0,0,6,1,0.72,0.6818,0.7,0.2239,680,603,1283
2011-09-03,18,0,0,6,1,0.72,-,0.7,0.1642,640,537,1177
2011-09-03,19,0,0,6,1,0.7,-,0.74,0.1343,588,444,1032
2011-09-03,20,0,0,6,1,0.7,0.6667,0.79,0.1642,396,360,756
2011-09-03,21,0,0,6,1,0.68,0.6364,0.83,0.1343,284,279,563
2011-09-03,22,0,0,6,1,0.68,0.6364,0.83,0.1045,264,288,552
2011-09-03,23,0,0,6,1,0.66,-,0.85,0.1343,184,231,415
2011-09-04,0,0,0,0,1,0.66,0.5909,0.89,0.19399999999999998,132,228,360
2011-09-04,1,0,0,0,1,0.66,0.6061,0.83,0.1343,148,114,262
2011-09-04,2,0,0,0,1,0.66,0.6061,0.83,0.19399999999999998,68,129,197
2011-09-04,3,0,0,0,1,0.64,0.5758,0.89,0.19399999999999998,80,69,149
2011-09-04,4,0,0,0,1,0.64,-,0.83,0.1642,0,12,12
2011-09-04,5,0,0,0,1,0.64,0.5758,0.83,0.1343,4,15,19
2011-09-04,6,0,0,0,1,0.64,0.5758,0.84,0.2239,0,9,9
2011-09-04,7,0,0,0,1,0.66,0.6061,0.78,0.19399999999999998,40,60,100
2011-09-04,8,0,0,0,1,0.66,-,0.78,0.1642,84,147,231
2011-09-04,9,0,0,0,1,0.66,0.6061,0.78,0.1642,348,306,654
2011-09-04,10,0,0,0,1,0.7,-,0.74,0.1343,600,441,1041
2011-09-04,11,0,0,0,1,0.74,0.6970000000000001,0.7,0.1642,696,489,1185
2011-09-04,12,0,0,0,1,0.76,-,0.66,0.1642,856,663,1519
2011-09-04,13,0,0,0,2,0.78,-,0.62,0.2836,980,522,1502
2011-09-04,14,0,0,0,1,0.78,0.7576,0.66,0.3284,820,468,1288
2011-09-04,15,0,0,0,1,0.78,0.7576,0.66,0.2836,872,576,1448
2011-09-04,16,0,0,0,1,0.8,0.7727,0.59,0.2239,784,423,1207
2011-09-04,17,0,0,0,1,0.76,-,0.66,0.2239,816,516,1332
2011-09-04,18,0,0,0,1,0.76,0.7273,0.66,0.19399999999999998,748,507,1255
2011-09-04,19,0,0,0,1,0.74,0.6970000000000001,0.7,0.19399999999999998,712,450,1162
2011-09-04,20,0,0,0,1,0.74,0.6970000000000001,0.7,0.2985,416,375,791
2011-09-04,21,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,416,309,725
2011-09-04,22,0,0,0,2,0.72,0.6970000000000001,0.74,0.2836,280,255,535
2011-09-04,23,0,0,0,2,0.72,-,0.7,0.1642,184,174,358
2011-09-05,0,1,0,1,2,0.7,-,0.74,0.2239,124,198,322
2011-09-05,1,1,0,1,2,0.68,0.6364,0.79,0.1045,76,105,181
2011-09-05,2,1,0,1,2,0.68,-,0.79,0.1642,68,66,134
2011-09-05,3,1,0,1,2,0.68,-,0.74,0.2985,16,36,52
2011-09-05,4,1,0,1,2,0.68,0.6364,0.69,0.2836,12,15,27
2011-09-05,5,1,0,1,2,0.66,0.6212,0.74,0.1642,8,12,20
2011-09-05,6,1,0,1,2,0.66,0.6212,0.74,0.1343,24,15,39
2011-09-05,7,1,0,1,1,0.66,0.6212,0.74,0.1642,44,90,134
2011-09-05,8,1,0,1,2,0.66,-,0.78,0.19399999999999998,180,168,348
2011-09-05,9,1,0,1,3,0.68,0.6364,0.74,0.1642,252,267,519
2011-09-05,10,1,0,1,2,0.7,-,0.7,0.1642,428,411,839
2011-09-05,11,1,0,1,2,0.7,0.6667,0.74,0.1642,404,621,1025
2011-09-05,12,1,0,1,2,0.72,-,0.7,0.19399999999999998,564,636,1200
2011-09-05,13,1,0,1,2,0.74,0.6970000000000001,0.7,0.1343,616,705,1321
2011-09-05,14,1,0,1,1,0.74,0.6970000000000001,0.7,0.1642,580,636,1216
2011-09-05,15,1,0,1,2,0.68,0.6364,0.79,0.2836,444,426,870
2011-09-05,16,1,0,1,2,0.68,0.6364,0.79,0.2836,368,576,944
2011-09-05,17,1,0,1,2,0.66,0.5909,0.89,0.1045,148,231,379
2011-09-05,18,1,0,1,1,0.66,-,0.89,0.0896,124,276,400
2011-09-05,19,1,0,1,3,0.66,0.5909,0.94,0.1045,208,369,577
2011-09-05,20,1,0,1,3,0.66,0.5909,0.94,0.2537,104,168,272
2011-09-05,21,1,0,1,2,0.66,0.5909,0.94,0.2985,80,120,200
2011-09-05,22,1,0,1,2,0.6,0.5455,0.88,0.5821,60,147,207
2011-09-05,23,1,0,1,3,0.56,0.5303,0.88,0.3881,12,51,63
2011-09-06,0,0,1,2,3,0.54,0.5152,0.94,0.3582,4,21,25
2011-09-06,2,0,1,2,3,0.54,0.5152,0.94,0.2537,0,6,6
2011-09-06,3,0,1,2,3,0.54,0.5152,0.94,0.2985,4,0,4
2011-09-06,4,0,1,2,2,0.54,0.5152,0.94,0.2985,4,9,13
2011-09-06,5,0,1,2,3,0.54,0.5152,0.88,0.3582,4,60,64
2011-09-06,6,0,1,2,2,0.54,0.5152,0.88,0.3284,0,216,216
2011-09-06,7,0,1,2,2,0.54,-,0.83,0.3582,24,498,522
2011-09-06,8,0,1,2,3,0.54,-,0.83,0.3881,60,1047,1107
2011-09-06,9,0,1,2,2,0.54,-,0.81,0.4179,72,501,573
2011-09-06,10,0,1,2,3,0.54,0.5152,0.83,0.3582,64,270,334
2011-09-06,11,0,1,2,3,0.54,-,0.83,0.3881,44,234,278
2011-09-06,12,0,1,2,3,0.54,0.5152,0.83,0.3881,64,153,217
2011-09-06,13,0,1,2,3,0.54,0.5152,0.88,0.2985,20,72,92
2011-09-06,14,0,1,2,3,0.54,0.5152,0.88,0.2836,12,63,75
2011-09-06,15,0,1,2,3,0.54,-,0.94,0.3881,72,213,285
2011-09-06,16,0,1,2,3,0.54,0.5152,0.94,0.3881,44,285,329
2011-09-06,17,0,1,2,2,0.54,0.5152,0.88,0.3881,60,828,888
2011-09-06,18,0,1,2,2,0.54,0.5152,0.88,0.3881,88,1053,1141
2011-09-06,19,0,1,2,2,0.54,0.5152,0.88,0.4179,48,807,855
2011-09-06,20,0,1,2,3,0.54,-,0.88,0.2985,52,450,502
2011-09-06,21,0,1,2,3,0.54,0.5152,0.88,0.2836,48,327,375
2011-09-06,22,0,1,2,2,0.54,0.5152,0.94,0.3284,20,237,257
2011-09-06,23,0,1,2,3,0.54,0.5152,0.94,0.2537,8,168,176
2011-09-07,0,0,1,3,2,0.54,-,0.94,0.2239,4,36,40
2011-09-07,1,0,1,3,3,0.54,0.5152,0.94,0.2537,8,9,17
2011-09-07,2,0,1,3,2,0.54,0.5152,0.94,0.2239,8,12,20
2011-09-07,3,0,1,3,3,0.56,-,0.94,0.1343,4,3,7
2011-09-07,4,0,1,3,3,0.56,0.5303,0.94,0.1642,0,12,12
2011-09-07,5,0,1,3,2,0.56,0.5303,1.0,0.1343,4,45,49
2011-09-07,6,0,1,3,3,0.6,0.5455,0.88,0.1045,4,222,226
2011-09-07,7,0,1,3,3,0.6,-,0.88,0.0896,12,249,261
2011-09-07,8,0,1,3,3,0.62,0.5455,0.94,0.0896,36,957,993
2011-09-07,9,0,1,3,3,0.6,0.5455,0.88,0.1343,56,528,584
2011-09-07,10,0,1,3,3,0.6,0.5455,0.88,0.1343,12,189,201
2011-09-07,11,0,1,3,3,0.6,0.5152,0.94,0.0,4,27,31
2011-09-07,12,0,1,3,3,0.56,0.5303,0.94,0.0,4,63,67
2011-09-07,13,0,1,3,3,0.6,0.5455,0.88,0.0,8,27,35
2011-09-07,14,0,1,3,3,0.6,0.5152,0.93,0.0,4,72,76
2011-09-07,15,0,1,3,3,0.62,0.5455,0.94,0.1045,12,165,177
2011-09-07,16,0,1,3,1,0.64,0.5758,0.89,0.0,28,411,439
2011-09-07,17,0,1,3,3,0.64,0.5758,0.89,0.0,84,792,876
2011-09-07,18,0,1,3,3,0.64,0.5758,0.89,0.0,72,657,729
2011-09-07,19,0,1,3,2,0.64,-,0.89,0.0,56,636,692
2011-09-07,20,0,1,3,3,0.64,0.5758,0.89,0.0896,12,279,291
2011-09-07,21,0,1,3,3,0.64,0.5758,0.89,0.0896,16,102,118
2011-09-07,22,0,1,3,3,0.62,0.5455,0.94,0.1642,12,78,90
2011-09-07,23,0,1,3,3,0.62,0.5455,0.94,0.19399999999999998,12,63,75
2011-09-08,0,0,1,4,3,0.6,0.5,1.0,0.19399999999999998,12,33,45
2011-09-08,1,0,1,4,3,0.62,0.5455,0.94,0.1045,0,12,12
2011-09-08,3,0,1,4,3,0.62,0.5455,0.94,0.0,0,6,6
2011-09-08,4,0,1,4,2,0.62,-,0.94,0.0896,0,9,9
2011-09-08,5,0,1,4,3,0.62,0.5455,0.94,0.0896,4,39,43
2011-09-08,6,0,1,4,3,0.62,0.5455,0.94,0.1642,4,165,169
2011-09-08,7,0,1,4,3,0.62,0.5455,0.94,0.1045,28,516,544
2011-09-08,8,0,1,4,3,0.62,0.5455,0.94,0.1343,28,564,592
2011-09-08,9,0,1,4,2,0.62,0.5152,1.0,0.2537,16,195,211
2011-09-08,10,0,1,4,2,0.64,0.5606,0.94,0.1045,32,171,203
2011-09-08,11,0,1,4,2,0.64,0.5606,0.94,0.2239,64,246,310
2011-09-08,12,0,1,4,2,0.66,0.5909,0.94,0.2239,68,255,323
2011-09-08,13,0,1,4,2,0.68,0.6364,0.83,0.3881,56,336,392
2011-09-08,14,0,1,4,2,0.7,0.6667,0.79,0.3582,60,315,375
2011-09-08,15,0,1,4,3,0.66,0.5909,0.89,0.2985,96,345,441
2011-09-08,16,0,1,4,3,0.64,0.5606,0.94,0.2836,20,453,473
2011-09-08,17,0,1,4,3,0.64,0.5606,0.94,0.2836,44,306,350
2011-09-08,18,0,1,4,3,0.64,-,0.94,0.3582,8,198,206
2011-09-08,19,0,1,4,3,0.62,0.5152,1.0,0.3284,4,153,157
2011-09-08,20,0,1,4,2,0.62,0.5455,0.94,0.1642,24,249,273
2011-09-08,21,0,1,4,3,0.64,0.5606,0.94,0.1045,24,228,252
2011-09-08,22,0,1,4,3,0.62,-,1.0,0.0896,20,195,215
2011-09-08,23,0,1,4,3,0.62,0.5152,1.0,0.0896,0,78,78
2011-09-09,0,0,1,5,3,0.64,0.5606,0.94,0.19399999999999998,4,45,49
2011-09-09,1,0,1,5,2,0.62,-,1.0,0.1642,0,24,24
2011-09-09,2,0,1,5,2,0.62,0.5152,1.0,0.2537,4,21,25
2011-09-09,3,0,1,5,2,0.62,0.5455,0.94,0.2537,4,3,7
2011-09-09,4,0,1,5,3,0.62,0.5455,0.94,0.1642,0,9,9
2011-09-09,5,0,1,5,2,0.62,0.5455,0.94,0.1343,0,42,42
2011-09-09,6,0,1,5,2,0.62,0.5152,1.0,0.1343,12,162,174
2011-09-09,7,0,1,5,3,0.62,0.5152,1.0,0.2537,16,312,328
2011-09-09,8,0,1,5,3,0.62,0.5455,0.94,0.1642,48,828,876
2011-09-09,9,0,1,5,3,0.62,0.5455,0.94,0.1642,20,393,413
2011-09-09,10,0,1,5,2,0.62,-,1.0,0.0,8,81,89
2011-09-09,11,0,1,5,2,0.62,0.5455,0.94,0.0,24,198,222
2011-09-09,12,0,1,5,1,0.64,0.5606,0.94,0.0,16,213,229
2011-09-09,13,0,1,5,1,0.7,0.6667,0.79,0.0896,56,324,380
2011-09-09,14,0,1,5,1,0.72,-,0.74,0.0896,116,357,473
2011-09-09,15,0,1,5,1,0.74,0.6970000000000001,0.66,0.0,108,483,591
2011-09-09,16,0,1,5,1,0.74,0.6970000000000001,0.66,0.1343,164,732,896
2011-09-09,17,0,1,5,1,0.7,0.6667,0.79,0.2537,216,1353,1569
2011-09-09,18,0,1,5,1,0.7,-,0.79,0.19399999999999998,132,1131,1263
2011-09-09,19,0,1,5,1,0.66,0.5909,0.89,0.1642,132,948,1080
2011-09-09,20,0,1,5,1,0.64,0.5606,0.94,0.0896,120,540,660
2011-09-09,21,0,1,5,1,0.66,0.5909,0.89,0.0,196,462,658
2011-09-09,22,0,1,5,1,0.62,0.5455,0.94,0.0,132,381,513
2011-09-09,23,0,1,5,1,0.62,0.5455,0.94,0.0896,140,339,479
2011-09-10,0,0,0,6,1,0.62,0.5455,0.94,0.0,128,252,380
2011-09-10,1,0,0,6,2,0.62,0.5455,0.94,0.0,64,201,265
2011-09-10,2,0,0,6,2,0.6,0.5,0.97,0.1045,72,138,210
2011-09-10,3,0,0,6,1,0.58,0.5455,1.0,0.1343,32,87,119
2011-09-10,4,0,0,6,1,0.58,0.5455,0.94,0.0896,12,12,24
2011-09-10,5,0,0,6,1,0.58,0.5455,0.94,0.1343,8,18,26
2011-09-10,6,0,0,6,1,0.58,0.5455,0.94,0.1642,0,18,18
2011-09-10,7,0,0,6,1,0.6,-,0.88,0.1343,36,129,165
2011-09-10,8,0,0,6,1,0.62,-,0.83,0.1642,64,309,373
2011-09-10,9,0,0,6,1,0.64,0.5909,0.78,0.2985,156,504,660
2011-09-10,10,0,0,6,1,0.7,0.6515,0.65,0.2537,340,699,1039
2011-09-10,11,0,0,6,1,0.72,0.6818,0.62,0.2537,432,756,1188
2011-09-10,12,0,0,6,1,0.72,0.6818,0.62,0.2239,576,780,1356
2011-09-10,13,0,0,6,1,0.74,0.6818,0.55,0.2836,524,717,1241
2011-09-10,14,0,0,6,1,0.74,-,0.55,0.2836,516,690,1206
2011-09-10,15,0,0,6,1,0.74,0.6818,0.55,0.2239,868,789,1657
2011-09-10,16,0,0,6,1,0.74,0.6818,0.55,0.19399999999999998,680,783,1463
2011-09-10,17,0,0,6,1,0.74,0.6818,0.55,0.2239,740,825,1565
2011-09-10,18,0,0,6,1,0.72,0.6667,0.58,0.19399999999999998,476,723,1199
2011-09-10,19,0,0,6,1,0.7,0.6515,0.58,0.1343,404,642,1046
2011-09-10,20,0,0,6,1,0.66,0.6212,0.69,0.1045,312,501,813
2011-09-10,21,0,0,6,1,0.64,0.5909,0.78,0.0896,236,513,749
2011-09-10,22,0,0,6,1,0.64,-,0.78,0.0,196,378,574
2011-09-10,23,0,0,6,2,0.62,-,0.88,0.0,128,321,449
2011-09-11,0,0,0,0,1,0.62,0.5606,0.88,0.0,116,237,353
2011-09-11,1,0,0,0,2,0.62,-,0.88,0.0,88,198,286
2011-09-11,2,0,0,0,2,0.62,0.5909,0.78,0.19399999999999998,64,180,244
2011-09-11,3,0,0,0,2,0.62,0.5909,0.78,0.0896,60,90,150
2011-09-11,4,0,0,0,1,0.6,-,0.83,0.1343,12,18,30
2011-09-11,5,0,0,0,1,0.6,0.5606,0.83,0.1343,60,72,132
2011-09-11,6,0,0,0,1,0.58,-,0.88,0.1045,16,48,64
2011-09-11,7,0,0,0,1,0.6,0.5455,0.88,0.0,36,84,120
2011-09-11,8,0,0,0,1,0.64,0.5909,0.78,0.0,100,207,307
2011-09-11,9,0,0,0,1,0.66,0.6212,0.74,0.0,236,504,740
2011-09-11,10,0,0,0,1,0.7,-,0.65,0.0,480,642,1122
2011-09-11,11,0,0,0,1,0.7,0.6515,0.65,0.0,576,774,1350
2011-09-11,12,0,0,0,1,0.7,-,0.65,0.0,452,894,1346
2011-09-11,13,0,0,0,1,0.74,0.6818,0.58,0.1045,476,693,1169
2011-09-11,14,0,0,0,1,0.72,0.6667,0.58,0.2836,480,666,1146
2011-09-11,15,0,0,0,1,0.74,0.6667,0.51,0.2985,536,810,1346
2011-09-11,16,0,0,0,1,0.72,0.6667,0.51,0.2985,720,909,1629
2011-09-11,17,0,0,0,1,0.72,0.6667,0.51,0.1343,608,684,1292
2011-09-11,18,0,0,0,1,0.68,0.6364,0.65,0.2985,440,687,1127
2011-09-11,19,0,0,0,1,0.64,0.6061,0.69,0.1045,404,696,1100
2011-09-11,20,0,0,0,1,0.62,0.5909,0.73,0.1045,260,483,743
2011-09-11,21,0,0,0,1,0.64,-,0.69,0.0,180,342,522
2011-09-11,22,0,0,0,1,0.62,-,0.69,0.3881,84,222,306
2011-09-11,23,0,0,0,3,0.58,0.5455,0.78,0.0896,48,99,147
2011-09-12,0,0,1,1,1,0.56,-,0.88,0.0896,20,33,53
2011-09-12,1,0,1,1,1,0.56,-,0.88,0.0,4,33,37
2011-09-12,2,0,1,1,1,0.56,0.5303,0.88,0.0,8,0,8
2011-09-12,4,0,1,1,1,0.54,0.5152,0.94,0.1045,0,12,12
2011-09-12,5,0,1,1,1,0.56,0.5303,0.83,0.0,4,69,73
2011-09-12,6,0,1,1,1,0.56,0.5303,0.83,0.0,4,324,328
2011-09-12,7,0,1,1,1,0.58,-,0.83,0.0,48,900,948
2011-09-12,8,0,1,1,1,0.6,-,0.78,0.0896,104,1146,1250
2011-09-12,9,0,1,1,1,0.64,0.6061,0.69,0.0,84,465,549
2011-09-12,10,0,1,1,1,0.68,0.6364,0.62,0.1642,160,267,427
2011-09-12,11,0,1,1,1,0.7,0.6515,0.58,0.19399999999999998,136,393,529
2011-09-12,12,0,1,1,1,0.72,-,0.51,0.19399999999999998,148,441,589
2011-09-12,13,0,1,1,1,0.72,0.6667,0.54,0.1045,172,360,532
2011-09-12,14,0,1,1,1,0.74,0.6667,0.51,0.1642,240,387,627
2011-09-12,15,0,1,1,1,0.74,-,0.48,0.0896,240,456,696
2011-09-12,16,0,1,1,1,0.72,0.6667,0.48,0.0,240,714,954
2011-09-12,17,0,1,1,1,0.72,0.6667,0.51,0.1642,300,1545,1845
2011-09-12,18,0,1,1,1,0.7,0.6515,0.54,0.19399999999999998,224,1545,1769
2011-09-12,19,0,1,1,1,0.68,-,0.57,0.1343,252,1119,1371
2011-09-12,20,0,1,1,1,0.66,0.6212,0.65,0.0,164,774,938
2011-09-12,21,0,1,1,1,0.64,0.6061,0.73,0.0896,116,498,614
2011-09-12,22,0,1,1,1,0.62,0.5758,0.83,0.1642,64,402,466
2011-09-12,23,0,1,1,1,0.62,0.5758,0.83,0.1045,28,186,214
2011-09-13,0,0,1,2,1,0.6,-,0.88,0.1045,28,57,85
2011-09-13,1,0,1,2,1,0.58,0.5455,0.83,0.1045,16,18,34
2011-09-13,2,0,1,2,1,0.6,0.5758,0.78,0.0,8,0,8
2011-09-13,3,0,1,2,1,0.58,0.5455,0.83,0.0,8,6,14
2011-09-13,4,0,1,2,1,0.56,-,0.88,0.0,8,18,26
2011-09-13,5,0,1,2,1,0.56,-,0.88,0.0,4,57,61
2011-09-13,6,0,1,2,1,0.56,0.5303,0.88,0.1045,24,348,372
2011-09-13,7,0,1,2,1,0.58,0.5455,0.83,0.0896,56,1044,1100
2011-09-13,8,0,1,2,1,0.6,0.5606,0.81,0.1045,104,1197,1301
2011-09-13,9,0,1,2,1,0.64,-,0.69,0.0896,140,537,677
2011-09-13,10,0,1,2,1,0.68,-,0.69,0.1343,168,279,447
2011-09-13,11,0,1,2,1,0.7,-,0.61,0.1642,132,360,492
2011-09-13,12,0,1,2,1,0.72,-,0.58,0.2239,172,432,604
2011-09-13,13,0,1,2,1,0.74,0.6667,0.51,0.2836,192,408,600
2011-09-13,14,0,1,2,1,0.74,0.6667,0.51,0.3284,204,417,621
2011-09-13,15,0,1,2,1,0.74,-,0.51,0.2985,140,435,575
2011-09-13,16,0,1,2,1,0.74,0.6667,0.51,0.2239,164,753,917
2011-09-13,17,0,1,2,1,0.74,0.6667,0.51,0.2239,288,1521,1809
2011-09-13,18,0,1,2,1,0.7,0.6515,0.61,0.1642,268,1416,1684
2011-09-13,19,0,1,2,1,0.68,-,0.69,0.1642,220,1023,1243
2011-09-13,20,0,1,2,1,0.66,0.6212,0.74,0.19399999999999998,124,723,847
2011-09-13,21,0,1,2,1,0.64,-,0.78,0.1642,180,600,780
2011-09-13,22,0,1,2,1,0.64,0.5909,0.78,0.1343,96,360,456
2011-09-13,23,0,1,2,1,0.64,0.5909,0.78,0.1045,60,177,237
2011-09-18,0,0,0,0,1,0.46,0.4545,0.77,0.2239,96,264,360
2011-09-18,1,0,0,0,1,0.46,-,0.77,0.2239,52,198,250
2011-09-18,2,0,0,0,1,0.44,-,0.82,0.2537,84,204,288
2011-09-18,3,0,0,0,1,0.44,0.4394,0.82,0.19399999999999998,44,75,119
2011-09-18,4,0,0,0,1,0.44,0.4394,0.77,0.2239,4,0,4
2011-09-18,5,0,0,0,1,0.44,0.4394,0.77,0.2239,4,15,19
2011-09-18,6,0,0,0,1,0.44,0.4394,0.77,0.2537,8,30,38
2011-09-18,7,0,0,0,1,0.46,0.4545,0.72,0.2239,60,87,147
2011-09-18,8,0,0,0,1,0.46,0.4545,0.72,0.2537,64,159,223
2011-09-18,9,0,0,0,1,0.48,0.4697,0.67,0.2537,184,282,466
2011-09-18,10,0,0,0,1,0.5,0.4848,0.72,0.1642,328,534,862
2011-09-18,11,0,0,0,1,0.52,0.5,0.68,0.2239,464,603,1067
2011-09-18,12,0,0,0,1,0.54,0.5152,0.64,0.1343,540,687,1227
2011-09-18,13,0,0,0,1,0.56,0.5303,0.6,0.1343,648,642,1290
2011-09-18,14,0,0,0,2,0.58,0.5455,0.56,0.1343,508,552,1060
2011-09-18,15,0,0,0,2,0.58,0.5455,0.6,0.1343,528,699,1227
2011-09-18,16,0,0,0,2,0.56,0.5303,0.64,0.1642,536,705,1241
2011-09-18,17,0,0,0,2,0.56,0.5303,0.64,0.19399999999999998,380,690,1070
2011-09-18,18,0,0,0,2,0.56,0.5303,0.6,0.1045,264,669,933
2011-09-18,19,0,0,0,2,0.54,0.5152,0.68,0.1045,216,573,789
2011-09-18,20,0,0,0,2,0.54,0.5152,0.68,0.0896,176,408,584
2011-09-18,21,0,0,0,2,0.54,0.5152,0.68,0.0896,148,330,478
2011-09-18,22,0,0,0,2,0.54,0.5152,0.68,0.0896,36,225,261
2011-09-18,23,0,0,0,1,0.54,-,0.68,0.19399999999999998,40,132,172
2011-09-19,0,0,1,1,2,0.52,0.5,0.72,0.1642,56,69,125
2011-09-19,1,0,1,1,2,0.52,0.5,0.72,0.1045,12,21,33
2011-09-19,2,0,1,1,2,0.52,0.5,0.72,0.1343,24,21,45
2011-09-19,3,0,1,1,2,0.5,0.4848,0.77,0.1343,4,12,16
2011-09-19,4,0,1,1,2,0.5,-,0.77,0.1642,8,18,26
